4237 4229
39986 21898
1031 1031
8141 8141
0 0
19994 19994
0 0
0 0
0 0
85 85
0 0
40000 0
94 94
40000 40000
40000 0
16037 16037
19950 19950
0 0
1188 0
40000 0
0 0
0 0
0 0
182 182
0 0
0 0
40000 40000
0 0
0 0
9777 9777
2036 2036
0 0
40000 20050
92 92
0 0
0 0
0 0
1188 1188
0 0
0 0
967 967
0 0
1081 1081
0 0
40000 38812
15319 13777
0 0
94 94
0 0
0 0
0 0
40000 40000
0 0
0 0
1 1
19950 12548
20074 20063
0 0
0 0
13028 13028
39986 20007
0 0
2045 2010
5518 4169
20143 20143
40000 40000
0 0
0 0
0 0
0 0
0 0
1188 0
0 0
0 0
1081 1081
0 0
39986 20000
31859 31859
40000 40000
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9995 9995
0 0
40000 40000
15909 13900
0 0
0 0
0 0
0 0
1188 1188
92 92
40000 40000
0 0
40000 40000
964 964
81 81
19881 17445
8436 33
11533 11533
0 0
0 0
40000 19961
40000 30046
1301 1301
0 0
0 0
14 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
40000 40000
40000 19762
0 0
2045 2045
40000 38282
20031 0
15975 14950
228 134
0 0
40000 15202
0 0
1188 1188
40000 38812
0 0
19886 6607
80 80
40000 3
0 0
85 85
1188 1188
214 133
40000 1188
0 0
0 0
0 0
1081 1081
0 0
156 156
0 0
0 0
40000 40000
8141 8141
0 0
0 0
0 0
0 0
9776 9776
0 0
0 0
23783 23783
0 0
0 0
1073 1073
0 0
7603 7603
39986 19996
22 22
13654 10175
1188 1188
3722 3722
0 0
0 0
81 81
3802 3131
0 0
0 0
81 81
0 0
0 0
31859 31854
0 0
0 0
853 671
15587 11767
243 151
0 0
0 0
40000 38812
0 0
0 0
20011 20011
9931 9931
0 0
37466 17536
0 0
1188 1188
0 0
0 0
4173 4108
14 10
0 0
0 0
0 0
2045 1013
0 0
40000 40000
0 0
0 0
0 0
40000 5
0 0
40000 40000
967 967
15972 15391
0 0
0 0
0 0
1292 1292
11533 11533
2045 2045
20031 142
14 12
40000 20091
1188 1188
0 0
40000 0
1188 1188
20135 20135
0 0
10019 10019
0 0
4072 3563
0 0
0 0
0 0
0 0
20075 20075
0 0
0 0
19978 19791
0 0
4237 4233
0 0
1188 1188
14 11
0 0
0 0
0 0
40000 1188
39993 29998
0 0
0 0
967 967
3479 3479
15909 13900
40000 7747
0 0
0 0
0 0
0 0
40000 0
0 0
0 0
214 133
0 0
0 0
0 0
94 94
0 0
40000 1188
0 0
0 0
1188 1188
0 0
0 0
16396 16131
228 143
0 0
0 0
40000 40000
0 0
40000 40000
0 0
0 0
1188 1188
0 0
0 0
5105 5105
92 92
8436 8436
985 985
13876 13876
1188 1188
40000 20005
0 0
19990 19990
0 0
0 0
328 328
16135 16074
5630 4298
0 0
0 0
14 11
0 0
15587 11767
39834 39834
39991 29972
755 599
0 0
0 0
81 81
0 0
3484 3484
0 0
0 0
19950 19950
16396 16131
0 0
14 10
0 0
0 0
0 0
0 0
10000 10000
0 0
0 0
0 0
40000 40000
0 0
39986 29192
85 85
978 978
40000 39999
0 0
243 151
0 0
1285 1285
0 0
0 0
0 0
0 0
15975 14950
40000 0
14 13
0 0
40000 40000
2045 1718
19930 17558
228 134
0 0
0 0
0 0
0 0
40000 38812
0 0
228 134
0 0
20031 71
21286 10683
0 0
0 0
0 0
788 634
911 583
214 133
0 0
92 92
0 0
0 0
0 0
40000 40000
40000 38812
0 0
40000 0
81 81
515 515
81 81
985 985
40000 40000
689 689
17422 17422
0 0
4192 4159
0 0
0 0
0 0
621 621
17887 17887
0 0
4109 3853
37507 19057
0 0
40000 40000
1332 1332
1188 1188
142 142
0 0
0 0
0 0
0 0
40000 40000
0 0
243 151
20062 20062
0 0
0 0
228 134
4072 3054
0 0
0 0
40000 0
16734 16699
20031 0
0 0
0 0
0 0
0 0
3913 3331
0 0
9954 9954
0 0
81 81
0 0
0 0
0 0
1188 1188
23643 23643
0 0
0 0
20108 14966
3521 3521
16114 15987
0 0
0 0
16734 16699
39986 20373
0 0
0 0
0 0
0 0
0 0
243 151
0 0
15894 15894
0 0
3691 3002
0 0
0 0
0 0
0 0
0 0
40000 0
0 0
0 0
40000 40000
0 0
0 0
0 0
0 0
2045 2045
0 0
5579 4287
0 0
0 0
40000 5
0 0
4096 3970
0 0
40000 0
0 0
0 0
0 0
40000 40000
19932 602
0 0
0 0
10076 10076
0 0
228 134
0 0
2045 1008
0 0
0 0
5064 0
0 0
0 0
0 0
0 0
2 2
4091 4079
0 0
0 0
0 0
0 0
0 0
0 0
228 143
15888 15622
40000 3605
0 0
0 0
1081 1081
0 0
0 0
0 0
40000 38812
0 0
0 0
228 134
2478 2478
40000 1188
0 0
0 0
0 0
0 0
0 0
985 985
40000 0
0 0
13330 13330
2045 2045
0 0
40000 3605
0 0
0 0
959 959
19995 19995
0 0
0 0
20083 19837
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3064 3064
16748 16728
10414 10414
2045 1332
15848 15848
40000 40000
2059 0
1188 1187
0 0
9951 9951
0 0
40000 20014
40000 0
7603 7603
0 0
40000 19734
40000 40000
40000 38812
39986 20136
0 0
788 634
40000 29928
1188 1184
18440 16135
0 0
94 94
0 0
16114 15987
20031 20031
40000 19942
16748 16728
9880 9880
40000 40000
40000 40000
16135 16074
40000 38281
0 0
224 141
0 0
0 0
0 0
214 133
0 0
0 0
2525 1241
19867 19850
0 0
40000 40000
4092 4092
0 0
0 0
85 85
20085 2054
0 0
0 0
40000 20039
0 0
20031 19960
0 0
40000 0
0 0
40000 40000
40000 40000
0 0
853 671
