0 0
40000 40000
0 0
0 0
0 0
0 0
1 1
19873 19873
2469 654
3901 13
0 0
31419 15535
40000 2665
77 77
3986 3986
39035 38701
40000 20005
4482 4482
8278 8278
78 78
2338 2338
40000 37533
1705 565
0 0
40000 19995
0 0
1209 622
20003 10683
70 70
4940 4940
1251 325
12227 12227
19977 19977
40000 37335
0 0
8330 8330
10622 9945
19998 14998
630 169
19803 19803
19803 19803
150 143
1372 795
40000 34773
40000 22541
35113 4901
17459 17459
39903 37574
23153 12318
3 3
39999 22541
0 0
17459 17459
2631 2631
0 0
19606 18457
0 0
0 0
19996 14389
20197 37
17459 17459
20004 20004
1396 821
0 0
19996 10681
40000 19995
49 49
0 0
651 649
19996 19996
20197 49
40000 19995
63 63
20118 20118
2119 2117
0 0
39035 38676
0 0
19767 19767
2640 1492
15118 8439
1174 162
43 24
0 0
40000 20005
9965 5574
17664 10011
2355 2355
17761 17761
0 0
17664 16696
40000 19995
40000 40000
19892 6205
30578 30578
630 169
3923 873
40000 22303
40000 40000
0 0
76 76
19995 19995
0 0
38890 4876
17458 17457
40000 40000
19803 19755
0 0
0 0
37862 35731
20159 527
18250 18250
10140 10140
0 0
3986 3986
0 0
69 69
75 75
50 10
2341 2341
2355 2355
40000 20005
1308 175
1234 606
3 3
0 0
40000 12491
0 0
81 81
67 67
19995 10754
0 0
40000 22541
8206 4111
19853 19853
40000 20005
43 43
39839 19721
40000 19995
8417 4199
24068 11827
63 63
72 72
0 0
15118 8355
17459 15118
17459 17459
30 30
40000 20005
0 0
20277 1423
19995 19995
586 89
20197 20197
20277 3225
0 0
40000 40000
964 964
40000 666
150 140
19998 14906
19803 19803
40000 19995
2341 2341
734 734
40000 37659
19803 19803
590 142
19803 19803
0 0
40000 2665
0 0
39035 38701
0 0
40000 2665
19803 19658
609 93
0 0
7468 3798
0 0
40000 40000
5363 3008
40000 20005
0 0
7807 7807
20005 20005
4462 4462
40000 40000
78 78
2469 679
40000 19995
20005 675
2341 846
0 0
15659 15659
1204 112
20277 0
40000 40000
78 78
2594 2594
10621 9887
15906 15906
0 0
10316 5812
15042 0
0 0
12353 12353
1251 318
32278 15921
0 0
0 0
89 89
29586 14725
0 0
40000 19995
40000 34773
40000 37659
40000 38703
19039 19039
3971 3971
38804 19215
608 154
5227 5227
2467 2467
20004 9919
2469 629
16587 15832
1251 274
76 76
31279 3986
40000 19995
1289 1159
0 0
20277 725
0 0
19797 19797
39971 37633
19926 17285
654 654
3 3
17459 17459
17459 15118
38743 19198
10001 5608
0 0
20005 505
0 0
0 0
0 0
157 157
19803 18546
113 113
39951 49
20005 0
7426 3664
40000 39963
31 31
41 41
0 0
19803 18630
17459 17459
605 178
39934 19773
36288 17987
19717 19717
0 0
10103 5691
40000 39951
55 55
9270 5320
78 78
8311 8311
20005 20005
113 112
40000 19995
40000 20005
0 0
37749 18705
0 0
0 0
2355 2355
5363 3008
17435 17435
17459 17459
0 0
0 0
77 77
17706 17706
1251 325
1251 279
673 673
19810 6173
0 0
39035 38693
7493 3740
4517 4517
40000 41
76 76
0 0
0 0
19803 19803
40000 61
5223 5202
20005 53
150 147
40000 22541
0 0
0 0
0 0
19797 19797
40000 37659
0 0
0 0
654 654
0 0
19803 19803
4963 4963
17459 9225
1204 145
0 0
0 0
19760 18594
75 75
40000 19995
0 0
79 79
605 94
39035 38703
1 0
17459 17459
60 60
40000 39918
19801 19801
0 0
0 0
1233 162
24203 11976
1251 312
1204 150
15095 0
4445 4445
640 177
19842 10673
20277 2877
8420 8420
40000 20005
0 0
368 368
40000 19995
40000 40000
0 0
5021 5021
40000 37659
0 0
40000 49
2640 1490
11004 7871
72 72
19999 14989
19801 19801
0 0
46 46
2355 2355
40000 39962
5097 5097
19786 6217
19800 19800
654 654
32164 32164
19803 15922
39990 19799
40000 39963
40000 0
40000 39951
17459 17459
20197 49
17459 15118
40000 37659
0 0
2340 3
40000 22541
0 0
0 0
654 179
39995 19801
0 0
40000 20005
0 0
3909 510
677 677
0 0
36605 36605
0 0
7750 7750
12196 12196
1276 606
22716 12071
4943 4943
0 0
7585 7585
20003 14378
39676 19655
0 0
0 0
19999 14995
40000 19995
20005 106
17459 15118
40000 19995
20277 0
24405 12052
35 0
628 47
34637 34637
39367 19514
19803 19788
4900 4900
0 0
20277 0
0 0
19800 18627
40000 20005
0 0
40000 19995
9848 5629
4575 2463
1975 1285
0 0
2469 589
39035 38708
655 211
17459 17459
0 0
79 79
36605 36605
19803 17537
650 650
20004 20004
17827 17827
19803 19803
40000 12446
19995 14388
40000 22541
616 94
10213 5723
20277 968
19850 10690
20004 14378
0 0
20004 14378
41 41
20000 14376
7442 3814
4383 4383
14711 14711
20161 20161
40000 19995
0 0
39911 2576
615 150
20004 10683
20005 520
32814 17367
0 0
2017 1363
0 0
19141 19141
37613 5161
40000 19995
640 204
40000 37334
39626 37326
40000 22541
4977 4977
16357 16357
19803 2281
20197 37
10175 1692
0 0
0 0
1251 360
5363 3008
40000 9910
4841 4841
40000 39961
0 0
0 0
17459 17459
19723 19653
1251 318
0 0
0 0
0 0
19996 10681
4996 4988
0 0
19522 19522
40000 19995
40000 22303
14927 3299
20197 20197
2614 2614
0 0
40000 19995
41 41
17664 9932
17459 17459
20197 0
38680 18743
4965 4965
0 0
0 0
0 0
649 192
18703 18703
19995 14388
40000 22541
39984 19799
157 157
23956 11760
19998 14910
0 0
19999 14895
14927 14927
20005 20005
0 0
40000 34773
40000 19995
2341 2341
620 168
73 73
40000 39963
0 0
0 0
19996 14389
19803 18630
40000 40000
10162 5722
19366 9784
37393 1780
10686 9977
628 43
0 0
40000 22541
40000 19995
31051 15356
66 66
2355 2355
0 0
20160 20160
2871 2871
1251 369
40000 40000
19803 19803
19803 19803
40000 19995
40000 39963
1251 363
19803 14841
2537 2537
40000 22537
40000 39959
34637 34637
565 74
40000 22540
2410 2408
1251 268
20277 3224
2467 2467
0 0
3909 2
5299 2946
0 0
651 651
17664 10019
620 164
15256 15256
0 0
19404 10429
35478 17573
0 0
0 0
0 0
20005 20005
423 259
43 20
14334 13520
2341 2341
591 89
40000 37335
20004 20004
0 0
0 0
19977 19977
14927 7488
74 74
11032 7977
19977 19977
3909 1
20197 49
72 72
5048 5048
49 49
0 0
20005 20005
5094 5094
13192 13192
3679 12
2355 2355
4409 4409
45 45
73 73
122 122
20005 20005
15095 0
2341 1323
0 0
41 41
0 0
19803 19729
40000 40000
0 0
0 0
0 0
0 0
40000 19995
20277 3
45 45
17459 17459
0 0
40000 22541
20004 14378
4236 4236
157 154
38915 19253
19258 19258
113 113
20005 18772
1010 0
0 0
0 0
5227 5227
0 0
19803 14802
4515 2435
34 34
19802 19802
40000 0
620 164
15118 8343
164 164
71 71
77 77
38041 20429
40000 40000
2806 0
0 0
2615 2615
0 0
2329 2304
0 0
40000 19995
0 0
1251 365
20277 3050
19998 14990
34637 34637
0 0
20021 20021
40000 40000
164 164
4898 4898
40000 49
20159 619
19885 19885
40000 0
40000 39961
45 45
34 34
5086 5086
1512 861
2640 1520
5227 5227
723 723
2341 1334
755 755
0 0
40000 40000
19803 18683
19996 10681
1234 0
5134 0
19803 19803
2053 1749
3909 6
68 68
0 0
1515 861
0 0
40000 14988
20080 6339
35080 17374
