8344 3219
559 9
15761 15482
12061 8953
0 0
13641 7863
7069 1183
8278 3112
11503 11503
12652 3157
17532 15251
2060 1944
189 189
7632 2717
19839 19839
27480 10841
9208 9208
12513 6493
11668 5843
11694 2285
6818 2939
19839 15372
10679 5071
11668 5843
318 318
17763 15925
12500 12500
7694 2805
9155 9147
14457 10248
5131 4031
7 0
20161 2
6576 80
15607 12215
4199 2656
15491 11785
8589 6493
7308 2596
1920 1300
40 40
8295 4499
468 395
7646 7244
17974 4841
19826 19796
1842 1794
0 0
7719 1474
19839 9961
17651 17651
11585 9394
18809 16580
11917 11917
8319 3544
3562 2834
14977 7490
19288 19131
1943 0
12342 5705
12808 8859
15261 12619
2790 2790
19469 19141
20161 1771
16388 15672
18144 17250
16684 13997
3187 2950
13627 10783
10236 7447
0 0
116 116
5223 5223
10104 10104
7702 2816
15164 11416
12722 3603
248 248
19839 15492
8008 3471
20161 20113
0 0
116 116
6208 2202
47 47
13430 5761
1547 1058
6216 2136
473 446
5321 1172
1 1
15777 9465
7457 709
9461 9461
7367 41
159 159
20110 20052
20161 20161
2207 4
3751 3751
1970 1237
1818 1803
7307 2598
13988 335
16435 15913
13337 9045
7200 2416
6453 2231
11753 5946
11070 11035
15187 2551
159 159
5223 5223
19839 19839
52 52
18596 17919
7223 2628
1828 1669
11668 5843
7663 2700
6167 2121
2381 2381
0 0
4353 4079
13581 9188
9013 3444
13053 7251
246 3
10331 3829
19399 19261
7945 2873
6 6
13641 9212
8593 4894
19398 19001
20147 20147
18038 17107
3230 1604
11836 7067
8120 3100
48 48
19693 19693
9563 4198
9451 9432
7640 218
3411 3405
17880 16567
20161 48
66 66
11140 6918
11488 6070
19345 19345
9291 9281
6666 3989
67 36
11946 6355
7640 19
6334 18
857 699
1130 1130
19839 19839
48 48
0 0
329 0
6758 5116
20152 12119
7748 126
8877 3488
1706 1706
5 4
0 0
1818 1803
5570 5570
1598 1092
2045 1269
15334 4488
1066 1066
68 35
8940 8114
13636 9201
6401 2331
13590 7525
0 0
13340 8848
39952 37467
19607 19323
14517 10578
2949 2674
19251 19251
14939 13722
7307 2598
6 6
14958 10144
19839 9588
6083 2367
13381 9081
12613 8951
11783 11783
10043 4686
649 348
20161 19629
2883 2762
9904 4908
15815 13727
20161 18739
6576 80
1354 1309
9898 5572
14993 12042
9887 4922
7090 2495
10634 2232
12340 6470
918 297
19862 19862
9592 4808
1836 1702
11874 7204
13267 8996
6576 80
19836 19836
115 115
5570 5570
0 0
20161 20161
7719 3711
16096 13673
8648 3414
38958 20007
40000 39581
11016 6214
5784 5784
70 70
5742 5742
7720 870
13885 13451
7946 2799
20099 20048
14949 11215
6636 3981
15404 15314
10182 10182
20053 12804
2437 2437
7025 3880
5465 5465
66 66
7225 2711
9544 4831
2173 1771
639 279
2737 2737
8239 8153
7111 7111
10300 4370
5465 5465
1 0
0 0
16330 14641
299 299
8102 3247
19069 18941
8541 3457
19839 12669
8188 5971
16731 16515
8563 4759
14281 13372
5211 5211
8456 3183
13369 9118
11286 8604
622 579
7484 7484
126 121
1943 0
442 181
6576 143
150 20
16569 13989
39944 32371
1415 103
18868 18175
20161 694
7263 3485
9096 3634
2129 2024
1611 1611
2092 2036
0 0
20161 20161
559 223
6539 356
19868 19596
0 0
35 35
13783 8974
0 0
7706 2445
0 0
7791 2842
17818 16604
6083 5430
8794 4495
6575 80
12061 4952
20 9
40000 39519
10531 2248
7396 2597
17153 15821
15646 7198
123 123
12343 5710
12794 8972
55 8
2946 2946
0 0
17002 16795
40000 39985
12010 12010
15800 11390
11488 6070
13069 13069
8545 8545
68 68
15778 15725
16071 8921
0 0
7913 2757
862 43
118 96
8837 4527
17247 15350
0 0
108 108
19839 7007
8491 4762
17337 15100
1827 1668
12614 8951
1668 712
13551 9118
15 15
9708 5906
1598 1092
12181 4815
249 249
6 6
7050 2529
8289 3699
19839 19812
19839 8801
2090 2034
16883 14138
3609 3609
757 617
0 0
6576 80
12223 12223
12213 12213
13286 8891
4389 4389
2127 2127
20161 4918
15046 9141
9 0
20161 10406
760 760
6900 3187
0 0
1547 1058
97 75
13089 13089
3779 3779
6576 143
19839 19839
13142 8785
124 15
19839 13645
7945 2873
293 221
3180 2111
635 10
1836 1702
12448 12448
9 9
16881 15366
7667 5978
812 812
5332 5332
557 479
19724 19314
68 68
7694 2805
8 3
256 0
12010 12010
13140 8813
17584 16406
9874 282
19839 9588
1769 1729
0 0
17160 15115
9609 4927
13636 9201
19839 19839
18329 17518
15521 11733
3 0
1818 1803
12223 5701
81 64
61 0
8652 3412
20161 16939
13628 9199
15831 15831
20161 20161
19839 19839
14097 9831
11917 11917
13061 7256
11676 5249
19594 19350
6433 6433
13159 8839
15904 15904
0 0
19495 19245
14488 9812
3958 3948
13053 7251
13541 9231
13477 9248
7952 3102
12794 8972
2404 2057
8806 3584
0 0
15395 15395
0 0
15733 15733
1014 937
13541 9107
1827 1668
20135 13067
40000 34916
878 878
20108 20097
16085 13588
659 611
12223 5701
7955 2721
9203 4719
13112 8758
40000 34053
7834 2957
13783 9363
15755 11652
649 649
10 0
12077 6810
0 0
2129 2024
9535 5095
13159 8840
13217 13217
8473 3893
7630 2717
7174 189
2763 1971
4954 4947
15221 4302
19784 19780
1705 714
143 29
38639 19715
20161 24
8230 2410
40000 39898
11295 11294
14959 4238
74 32
17336 15209
14605 3687
0 0
7172 189
2058 1942
24 8
2634 2634
34 34
148 23
7913 2667
639 279
217 7
11872 542
5742 5742
16631 14227
0 0
2549 2549
10453 2203
8613 6442
300 300
19839 19787
4711 1513
19839 19740
12342 5705
2527 2412
7338 3587
4659 3343
40000 7320
347 347
16988 16323
736 313
678 3
20159 20159
0 0
14685 14685
19799 19395
13872 12475
11874 6119
5223 5223
9853 9853
7945 2873
3980 3082
1414 73
0 0
15166 15166
12501 5797
559 223
4099 4047
68 68
6892 6892
0 0
10157 10156
13541 5671
15042 10927
13628 9199
20142 6963
12867 3640
7656 2508
10250 3638
7640 218
6005 6005
0 0
6618 2344
7336 2538
8663 3501
11836 6145
17507 15395
8663 3501
6165 6165
1112 1112
9539 4866
7632 2717
0 0
11673 5251
0 0
105 105
6433 6433
16202 16202
16724 13990
2976 2170
19839 9905
4547 1389
313 313
10124 5709
1441 341
7584 2576
16640 14727
12341 6473
8268 3761
0 0
491 195
8052 3908
8300 3811
2060 1944
8120 3100
850 628
627 3
196 196
2 0
44 44
0 0
13488 7655
10529 4984
7605 3135
5004 5004
12225 12225
13141 8815
0 0
20161 19500
621 553
119 17
6275 1969
19917 19916
2883 2762
119 17
118 106
18881 16381
3369 726
19948 19948
16095 13672
7946 2625
19780 19721
4821 1467
6715 5074
10538 5342
7702 2816
1305 0
13585 9127
11 0
14897 11107
13988 335
20161 20161
2845 2357
9770 5962
8879 8861
237 237
38737 19744
11765 8772
4455 4455
1014 161
10331 7415
6507 335
1110 699
559 9
216 88
8923 1838
57 57
4984 4602
50 50
8 8
1711 1677
11200 9217
19558 19534
1110 1088
236 0
11348 5912
8265 3714
8953 4983
3860 1700
12077 6810
13797 9623
1769 1729
287 287
20161 20161
17307 15088
12010 12010
13336 9064
8755 3423
12067 2152
18673 17811
2414 2414
262 262
1711 1677
1871 1789
11488 6070
10528 4985
11872 9408
18276 17496
114 114
144 144
7702 2816
0 0
189 189
11783 11783
8510 3250
11441 9327
15164 11416
5742 5742
6830 1989
9105 9058
6 2
0 0
11538 11538
12010 12010
7297 2522
14053 9128
0 0
13691 9434
52 40
8987 6731
15047 13878
0 0
8120 3100
19462 14287
5223 5223
2368 1963
9816 9781
227 227
7583 2576
13346 8949
6388 2334
7200 2674
17619 17324
13161 13161
11297 5200
14930 11114
115 115
672 272
1 1
18974 18523
15858 13865
20161 11742
0 0
5193 4416
0 0
559 9
14488 9812
3191 2115
40000 38700
50 50
12794 8972
15390 11744
219 0
2000 1804
7367 41
12419 8820
15755 11652
40000 34015
20 13
6992 6095
20064 20057
11917 11917
18873 0
7722 3693
15892 8986
5784 5784
7896 7324
34 34
16701 13953
931 931
1170 1106
2062 22
11349 5914
7606 3385
11673 5251
0 0
12906 12906
12247 9141
15049 3820
262 262
9172 9141
7136 694
13396 9038
2330 2250
15236 2379
18820 18611
50 50
2173 1771
