0 0
3369 0
40000 18857
0 0
1270 0
0 0
0 0
99 99
4950 2494
0 0
1658 291
1211 50
40000 18785
0 0
9861 9861
14 4
40000 20006
40000 0
0 0
0 0
5959 5591
1270 0
0 0
3369 0
0 0
0 0
0 0
12 12
10055 7486
6 0
3369 575
3369 0
3363 485
0 0
0 0
0 0
40000 9845
0 0
0 0
0 0
0 0
3369 575
14 6
0 0
0 0
0 0
0 0
4950 2494
0 0
0 0
20006 20006
0 0
6 0
40000 2569
40000 0
12 12
2569 2569
0 0
39901 39901
0 0
1640 0
0 0
834 225
0 0
0 0
19994 19994
0 0
1837 835
0 0
0 0
0 0
40000 2569
39901 48
9 0
0 0
99 0
6218 1739
0 0
13276 0
0 0
0 0
0 0
1669 112
0 0
0 0
99 99
2407 2237
3369 575
0 0
39943 19805
39993 39992
1701 308
0 0
12 12
0 0
14 4
0 0
40000 2569
39943 19805
0 0
0 0
0 0
6037 2816
0 0
3363 575
0 0
99 99
0 0
0 0
0 0
0 0
0 0
2569 1265
0 0
3369 520
3363 485
1700 439
1 1
3369 532
2569 2563
0 0
3369 520
0 0
0 0
40000 40000
0 0
0 0
0 0
107 107
0 0
0 0
1154 1095
6 0
0 0
0 0
0 0
1696 113
99 0
0 0
0 0
0 0
0 0
6 0
0 0
0 0
0 0
0 0
2569 2569
39901 39901
661 3
9 4
0 0
3369 520
1159 1091
0 0
0 0
40000 19901
7379 3705
0 0
0 0
90 90
40000 7428
0 0
40000 40000
3369 232
0 0
39901 39802
0 0
0 0
3363 575
19901 9957
0 0
40000 2569
12 4
0 0
39901 20057
0 0
2561 191
0 0
6 0
39901 39850
0 0
0 0
3363 468
0 0
0 0
1640 409
0 0
1724 124
9975 9975
0 0
0 0
0 0
13276 0
0 0
40000 0
3369 0
0 0
3369 532
0 0
0 0
0 0
0 0
40000 0
0 0
3 0
0 0
0 0
3369 232
0 0
14 6
0 0
0 0
3369 575
99 99
1318 0
90 90
40000 40000
0 0
2416 2279
6 0
0 0
0 0
6 0
0 0
0 0
0 0
12 9
0 0
0 0
12 12
2569 2569
99 51
39901 39901
0 0
3363 485
3369 575
0 0
6 2
566 416
3994 3994
0 0
0 0
6 0
293 201
0 0
0 0
1299 1
3369 232
4 0
39901 39802
3369 575
7 1
0 0
0 0
14 6
0 0
0 0
0 0
40000 19938
0 0
0 0
0 0
40000 0
40000 28583
0 0
0 0
0 0
40000 40000
0 0
3363 527
40000 2569
107 107
12 11
0 0
14 1
5694 5373
6 0
0 0
40000 18882
39901 99
0 0
12 12
3363 468
1270 0
19901 7878
14 0
39901 39802
1 1
0 0
0 0
7671 3836
40000 0
40000 40000
3369 575
0 0
1 0
0 0
40000 40000
0 0
1640 0
0 0
14 4
0 0
0 0
0 0
99 51
0 0
0 0
0 0
0 0
40000 40000
3369 532
6 0
0 0
3369 343
3363 527
3369 575
14 6
0 0
39901 99
0 0
0 0
19994 0
0 0
40000 2569
0 0
20006 11995
14 4
6 0
3792 3792
39901 39901
4127 4127
8 5
40000 40000
33962 32840
6 0
40000 18785
2569 0
3358 0
858 0
1685 283
39901 39901
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1845 1675
40000 2492
0 0
6487 6087
0 0
14 1
0 0
0 0
0 0
3369 232
99 48
0 0
40000 20060
5024 2447
5655 5183
1640 0
0 0
2484 0
0 0
3363 527
0 0
0 0
39901 39901
3369 575
0 0
0 0
3369 575
0 0
0 0
0 0
40000 40000
99 99
4949 2493
0 0
0 0
6650 6650
107 107
0 0
67 0
40000 40000
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
40000 0
0 0
1285 0
39901 39901
20006 20006
0 0
0 0
0 0
19994 19994
20006 20006
0 0
661 0
9 0
0 0
9 4
2569 0
0 0
0 0
0 0
19901 6632
0 0
4950 2494
9 4
3369 232
2569 2569
0 0
40000 40000
0 0
0 0
0 0
0 0
1 1
0 0
3369 0
0 0
3369 0
0 0
20006 20000
0 0
40000 39999
0 0
1640 0
1640 0
40000 19938
3369 232
1640 0
195 137
39901 99
0 0
0 0
9 0
0 0
1270 0
9 4
0 0
99 45
19986 0
40000 18785
40000 40000
0 0
0 0
40000 18882
0 0
0 0
0 0
0 0
0 0
1640 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
40000 2569
3369 575
39901 39847
4897 4018
3369 232
0 0
0 0
40000 18785
0 0
0 0
0 0
40000 18785
3369 0
39901 39901
0 0
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
40000 40000
10672 10672
39901 39901
19728 7390
9965 1843
4 0
1092 887
3369 0
0 0
3363 485
0 0
344 315
40000 18785
0 0
67 0
0 0
0 0
6203 5047
1640 0
39943 19783
40000 40000
0 0
0 0
99 99
19994 19994
40000 18785
39943 19805
1640 0
19986 9977
0 0
4 0
0 0
31153 18517
0 0
0 0
40000 40000
40000 18882
90 90
0 0
0 0
0 0
0 0
0 0
40000 18785
205 151
0 0
0 0
0 0
0 0
316 290
40000 40000
0 0
1724 108
0 0
3369 520
0 0
6 0
0 0
48 0
0 0
3369 575
19994 19994
0 0
19901 6634
0 0
0 0
39901 39901
4 1
12 12
2569 2569
40000 0
1640 0
12 12
19994 19994
0 0
0 0
39901 20060
0 0
0 0
40000 19938
0 0
0 0
40000 19938
99 99
19994 19994
644 0
6569 6168
0 0
1689 307
0 0
0 0
18779 17510
0 0
6 0
0 0
0 0
40000 20057
0 0
4 0
0 0
1150 1066
39943 19805
0 0
0 0
6231 5056
286 0
19901 6806
0 0
4233 4233
1780 1632
11 2
40000 40000
40000 19938
68 65
3369 532
6 0
40000 40000
6650 6650
0 0
0 0
6672 6672
1640 0
3369 232
0 0
14 6
40000 2492
19992 19987
3369 0
6 0
0 0
0 0
3363 527
40000 2569
0 0
0 0
3369 232
0 0
0 0
2464 2464
4879 3967
6 0
40000 2485
0 0
0 0
40000 2492
40000 0
19901 6632
3369 575
0 0
1640 2
0 0
0 0
40000 39999
0 0
0 0
40000 40000
9 4
0 0
4950 2495
3363 468
14 1
40000 19938
2569 4
0 0
0 0
0 0
20453 0
0 0
0 0
99 99
0 0
0 0
0 0
0 0
3363 575
1141 913
0 0
0 0
39901 99
12 12
2569 2569
0 0
0 0
5959 5781
0 0
6 0
0 0
0 0
99 99
3369 0
40000 0
0 0
9 0
1662 0
0 0
10 0
0 0
20006 17511
2569 2569
0 0
40000 20006
33961 31713
1514 598
40000 40000
40000 19938
99 99
19994 19994
0 0
0 0
19901 6632
99 99
1636 290
1993 1251
0 0
0 0
7933 3951
0 0
0 0
3369 232
3363 468
14 1
3369 575
40000 18882
4 0
39901 45
0 0
39901 39802
20006 20006
2559 864
8229 4102
0 0
0 0
40000 19938
0 0
40000 40000
0 0
1908 0
3369 0
14 5
40000 2569
3369 575
99 54
2569 2569
99 99
4950 2494
20006 20006
40000 40000
40000 2492
1662 285
0 0
0 0
0 0
224 224
40000 39999
0 0
0 0
3369 0
0 0
40000 28778
0 0
3369 232
0 0
34029 32685
0 0
0 0
0 0
20006 20006
0 0
0 0
0 0
0 0
0 0
20006 20006
0 0
19901 6632
0 0
40000 18785
3369 0
0 0
39901 39901
2569 0
40000 0
0 0
0 0
0 0
14 1
0 0
3363 575
40000 2492
0 0
20453 10225
0 0
0 0
0 0
90 90
1640 0
48 0
0 0
0 0
0 0
0 0
0 0
0 0
107 107
0 0
40000 18882
20006 20006
40000 0
0 0
0 0
0 0
19081 2483
0 0
40000 0
20440 6135
142 56
7784 5827
0 0
0 0
40000 0
0 0
0 0
0 0
51 0
0 0
99 0
0 0
40000 0
0 0
0 0
99 0
0 0
0 0
0 0
54 0
0 0
0 0
0 0
0 0
0 0
20071 4188
20058 20058
0 0
0 0
19728 0
40000 36277
9820 4168
9820 1295
0 0
3 2
40000 32376
1505 6
40000 36189
13435 8045
0 0
